Relation	TweetId	Text	English
0	1701221306635571691	Šis ir kaut kas riktīgi interesants no Kuldīgas Curonijas. kafijas garšu drusku jūt, bet tomēr vairāk atgādina melno tēju ar kaut kādu saldenu piegaršu, baigi nice https://t.co/DlBbpMaam2	This is something very interesting from Kuldiga Curonia. the taste of coffee feels crumbly, but still more reminiscent of black tea with some sweet flavor, finally nice https://t.co/DlBbpMaam2
2	1701241948479041765	Aperols ir ļoti garšīgs. Aperols pirmdienā ir super garšīgs. Aperols dienā, kad atbrauc @FIBAWC uzvarētāji Latvija- ir vēl garšīgāks. Lai visiem mums laba veselība un viss izdodās. Prozit. https://t.co/STcDjIybEp	The aperture is very tasty. The aperture on Monday is super tasty. Aperol on the day when @ FIBAWCwinners Latvia arrive - is even tastier. May all of us be in good health and succeed. Prozit. https://t.co/STcDjIybEp
0	1701286752042856480	Kad vakariņās salāti… https://t.co/Ho77eQGLoR	When you have a salad for dinner… https://t.co/Ho77eQGLoR
0	1701305324911689837	@IngaIngucis Dievu ēdiens. Jaukas naksniņas. https://t.co/rsvXwAfeTZ	IngaIngucis Food of the Gods. Lovely nights. https://t.co/rsvXwAfeTZ
0	1701309367658676415	Šis garšīgs tuncis, akcijā maksāja 2.69€ https://t.co/MO8INalwYy	This delicious tuna, on sale cost 2.69€ https://t.co/MO8INalwYy
0	1701327845161685087	Pareklamēšu.  Ļoti garšīga. Pirku Mego, bet varbūt ir arī citos vekalos. https://t.co/nfRYRmwxlj	I'll recite it. Very tasty! I bought Megho, but maybe there are other websites too. https://t.co/nfRYRmwxlj
0	1701453209338847676	Parasti no rītiem dzeru tēju. Bet ir rīti, kad kafija ir “Must”. Labrīt! https://t.co/WPT1b2rxVf	I usually drink tea in the mornings. But there are mornings when coffee is a “must”. Good morning! https://t.co/WPT1b2rxVf
0	1701476397527474482	Kamēr mūsupusē Krievijas siers atguvis Tilzītes siera nosaukumu, Gomeļas gaļas kombināts Krakovas cīsiņus pārsaucis par Kremļa cīsiņiem.   Kremļa. Cīsiņi. https://t.co/7ULFzvTjY2	While on our side, Russian cheese has regained the name of Tilzite cheese, the Gomel meat factory has renamed Krakow sausages Kremlin sausages. Kremlin. Sausages. https://t.co/7ULFzvTjY2
0	1701479253575950397	Latvijas Nacionālajā dabas muzejā tradicionālajā sēņu izstādē būs iespēja ne tikai apskatīt, bet arī  iepazīt tuvāk Latvijā sastopamās sēnes, kas ievāktas dažādos Latvijas mežos.https://t.co/06Els4Svzs  Foto: Agnija Lazdiņa/Latvijas Radio https://t.co/xEWT3BOmMa	The Latvian National Museum of Nature will have the opportunity not only to see, but also  to get to know the mushrooms found in Latvia, which have been collected in various forests of Latvia.https://t.co/06Els4Svzs Photo: Agnija Lazdiņa/Latvian Radio https://t.co/xEWT3BOmMa
2	1701481432630059314	Otrdienas pusdienas https://t.co/bu9wMm8dT2	Tuesday lunch at https://t.co/bu9wMm8dT2
2	1701483275389182035	Esot sēnes... https://t.co/ZqSztaz5Nj	Being mushroom... https://t.co/ZqSztaz5Nj
2	1701521134166978922	Mūsmājās kartupeļu talkas ēdiens ir kāpostu tīteņi, bet šodien kārta jaunajai ražai! 😍 #kartupeļupankūkas https://t.co/OAQcYUONMr	In our house, the dish of potato talc is the cabbage rolls, but today it's the turn for the new harvest! 😍 #potatopancakes https://t.co/OAQcYUONMr
0	1701532836208021829	👋Līdz 17. septembrim aicinām pieteikt dalību Jūrmalas uzņēmēju brokastīs. ❗️Pieteikties var pa tālruni 67737864 vai 👉 https://t.co/JxLwjspkQo ℹ️ https://t.co/iafnlQT1HP https://t.co/qnCmS1bW6v	👋Until September 17, we invite you to apply for participation in the Jurmala Business Breakfast. ❗️You can apply by calling 67737864 👉 or https://t.co/JxLwjspkQo️ https://t.co/iafnlQT1HP https://t.co/qnCmS1bW6v
0	1701534969447801230	Gaidu jūsu pusdienu bildes.  Manas pusdienas: https://t.co/qnktmHcaG9	I'm waiting for your lunch photos. My lunch: https://t.co/qnktmHcaG9
0	1701536283762286790	ārsts: tu daudz ēd miltu produktus? es: nuuuuu...cenšos neēst.  arī es visas brīvdienas👇🏻🥲 https://t.co/zG1ub8jGIu	doctor: you eat a lot of flour products? me: nuuuuu...try not to  eat. also me all holidays👇🏻🥲 https://t.co/zG1ub8jGIu
2	1701564745302634547	@kasparsskincs Omlete ar šampinjoniem un Parmas sieru, svaigie salāti un kaut kādas dīvainas pilngraudu plāksnītes. https://t.co/j94C5zfjew	kasparsskincs Omelette with champignons and Parma cheese, fresh salad and some strange whole grain plates. https://t.co/j94C5zfjew
0	1701568521916862616	@visu_labako Atbrauc arī uz Jelgavu..te ar garšīgas kūkas var dabūt..un smuki pastaigāt..ja kas pavadīšu kopā ar Frici https://t.co/uHLNGfI4rG	all_the best Come to Jelgava as well..you can get some delicious cakes here..and have a nice walk..if I spend time with Fritz https://t.co/uHLNGfI4rG
0	1701572630942204328	Šodien merkūrijs retrogrādā? 😁😁 viss kaut kā tā ir sakritis, ka šodien taisu foodprep un abiem produktiem, ko ikdienā pērku ir akcija. Būs krāsnī cepta vīstīt ar puķkāpostiem, principā 1/5 standarta ēdieniem ko ēdu. Un bonuss @RimiLatvija #SADARBĪBA https://t.co/bSSBs5hCWG	Mercury retrograde today? 😁😁 everything has somehow coincided that today I make foodprep and both of the products I buy every day are promotional. It will be baked in the oven to wilt with cauliflower, in principle 1/5 of the standard dishes I eat. And a bonus @RimiLatvija #COLLABORATION HTTPS://T.CO/BSSBS5HCWG
0	1701573776117223670	Silts rudens - sēņu laiks. Es un baravika. Jā, jā, arī pakļāvos rudens histērijai un tiku izvilkts sēnēs. Šeit parādu savu attieksmi, ka sēnes man tā ne visai, bet pastaigas mežā man tiešām patīk. https://t.co/CLUibs1cSd	Warm autumn - mushroom season. Me and the barnacle. Yes, yes, I also succumbed to autumn hysteria and was pulled into mushrooms. Here I show my attitude that mushrooms are not so much for me, but I really like walking in the forest. https://t.co/CLUibs1cSd
0	1701574641641308288	Un saldajā varētu biezpiena sacepumu, bet to rīt, šodien nav spēka tik ilgi stāvēt pie plīts. Šodien virssieriņš… vai arī pieci 😁😁 ikdienā nepērku, bet kad ir šis…. Nevaru nepaņemt 😁  @RimiLatvija #sadarbība bet tie, kas man seko jau zin, ka ik pa laikam lieku 🤞🏼🎃 https://t.co/90zTIjxokm	And in the sweet, you could have a curd salad, but tomorrow, today, you don't have the strength to stand by the stove for that long. Today, the superfood… or I don't buy five 😁😁 everyday, but when is this…. I can't help but take 😁  @ RimiLatvija #collaboration but those who follow me already know that from time to time I put 🤞🏼🎃 https://t.co/90zTIjxokm
0	1701582873243918591	Šoreiz daudz vairāk slikta dūša, bet līdz šodienai, kad pieļāvu taktisku kļūdu, apēdot banānu uzreiz pēc pamošanās, iztiku bez satura atbrīvošanas. Šausmīgi grūti izdomāt ko ēst, jo nekas nevilina. Tagad sagribējās šo. Vakarā mierīgi var ēst jebko. Vairāk velk uz sāļu. #9nedēļa https://t.co/zhA1TxGxd4	This time much more nausea, but until today, when I made a tactical mistake by eating a banana immediately after waking up, I made a living without releasing the content. It's terribly hard to figure out what to eat, because nothing is tempting. Now they wanted this. Anything can be eaten peacefully in the evening. More pulls on salt. #9week https://t.co/zhA1TxGxd4
2	1701584242566693265	Man jau ir zināms ko mani bērni ēdīs visu nedēļu brokastīs 😂 5 sieriņi par 1€ @RimiLatvija  Sapirkos šodien, atnākšu vēl piektdien papildināt krājumus un tad pirmdien, tieši pirms akcijas beigām 🌝 #reklāma https://t.co/NRjsOPUyEB	I already know what my children will eat all week for breakfast 😂 5 cheeses for 1€ @ RimiLatvija I bought today, I will come again on Friday to replenish the stock and then on Monday, just before the end of the campaign 🌝 #advertising https://t.co/NRjsOPUyEB
3	1701590718048088469	Šogad sēnes nāk vienkārši pašas pa durvīm iekšā  ...😂  Rūdīti sēņotāji ar pieredzi saka, ka šādu baraviku birumu kā šogad, nav piedzīvojusi kopš bērnības.😍 https://t.co/m3S9K6IfTM	This year, the mushrooms just come through the door  ...😂  Hardened mushroom pickers with experience say that they have not experienced such a plumage of barnacles as this year since childhood.😍 https://t.co/m3S9K6IfTM
2	1701604352182669668	@PuuchuksJ kā rodas piparkūku bērniņi ? vnk viņus izcepa ! https://t.co/g31Suq6HgU	PuuchuksJ how do baby gingerbreads come about? vnk baked them! https://t.co/g31Suq6HgU
2	1701619807005581593	Skatos, ka cilvēki sūkstās, ka apnicis domāt, ko gatavot vakariņās. Reku viens ātrais ēdiens - lapu salātu mix, gurķis, tomāts. Uz pannas cep vistas filejas strēmeles. Jauc kopā ar salātu mērci (man garšo aveņu balzamiko) un piekož ķiploku bageti. Kāda ir tava recepte? #vakariņas https://t.co/Brx8SJxr4d	I see people complaining, tired of thinking about what to cook for dinner. One quick dish - lettuce mix, cucumber, tomato. Fry chicken fillet strips in a pan. Mix with salad dressing (I like raspberry balsamic) and beat garlic baguette. What's your recipe? #dinner https://t.co/Brx8SJxr4d
0	1701620718192971899	@chirkainaisLV Vēl man darbadienām patīk t.s. minimālisma ēdienkartes. Piem. ēdieni, kuru pagatavošanai vajag max. 5 izejvielas un līdz 30 min. Dž.Oliveram ir forša grāmata. Atvainojos, ka nevalodā. https://t.co/QYZgtvXc1H	chirkainaisLV I also like the so-called minimalist menus for workdays. E.g. dishes that require max. 5 raw materials and up to 30 minutes to prepare. J.Oliverhas a cool book. Sorry for not speaking. https://t.co/QYZgtvXc1H
0	1701626139905806774	Princesei 7 mēneši, saldajā viņai bija mango 🥭 Man pašai mango nekad nav garšojis, bet šeit - OMG! Es varu apēst visu mango viena pati 🤭 https://t.co/m0ARLMBPNJ	Princess 7 months, in sweet she had mango 🥭 I have never tasted mango myself, but here - OMG! I can eat all the mango on my own 🤭 https://t.co/m0ARLMBPNJ
2	1701626806804128125	Basketbols, hokejs, Dziesmu svētki un sīpolu griešana.  Kas kopīgs? Asaras!  Sīpola gadījumā gan tās nav no skumjām vai saviļņojuma, bet gan auga aizsargreakcijas rezultāts.  Paskatīsimies, kādēļ raudam un kā neraudāt, griežot sīpolu.👇  1/🧵 https://t.co/oQvZkRnb0u	Basketball, hockey, Song Festival and onion cutting. What do you have in common? Tears In the case of onions, they are not the result of sadness or excitement, but of a protective reaction of the plant. Let's see why we cry and how not to cry when cutting an onion.👇  1/🧵https://t.co/oQvZkRnb0u
0	1701628917608595881	@Antresols @Amanda46763205 Arī tagad izglītības standartā nav obligāti jāmāca tas, kas ir šajā Skola2030 materiālā. Tā ir kārtējā Eiropas naudas bezjēdzīga izmešana, kā slavenie tomātu salāti LLU pētījumā Covid laikā. Pievienoju sasniedzamos rezultātus pēc 3.,6.,9.klases. https://t.co/BeGezz7l3c	Antresols @ Amanda46763205Even now, it is not mandatory to teach what is in this School2030 material in the standard of education. This is another senseless waste of European money, like the famous tomato salad in the LLU study during COVID. I've added the results to be achieved after grades 3, 6,9. https://t.co/BeGezz7l3c
2	1701646742691754478	Ja nekā nav ko ēst, tad ņemam sieru, olu, siltumnīcas tomātu, vakardienas vistiņu, visu gabaliņos, sakult, sarīvēt, samaisīt kopā, un cepam cepeškrāsnī siermaizītes. https://t.co/yULHzrsSBD	If there is nothing to eat, we take the cheese, the egg, the greenhouse tomato, yesterday's chicken, everything in pieces, whisk, grate, stir together, and bake the sandwiches in the oven. https://t.co/yULHzrsSBD
0	1701659091620282569	Kopīgi baudām godam nopelnītās vakariņas, jo šovakar draudzības spēlē ar rezultātu 98:48 pieveicām Klaipēdas sieviešu basketbola komandu \"Neptūnas\"! 😊  #tttrīga https://t.co/8z9LVBdumc	Together we enjoy the well-deserved dinner, because tonight we beat the Klaipeda women's basketball team "Neptunas" in the friendship game with a score of 98:48! 😊  #tttriga https://t.co/8z9LVBdumc
0	1701665863697383912	@IlonaKoskina Šodien atkal bija diy pokijs, tikai surimi vietā tuncis+nori. Varētu ēst visu laiku. https://t.co/OJAoKaj7o2	IlonaKoskina Today was again a diy pokijs, only surimi instead of tuna+nori. You could eat all the time. https://t.co/OJAoKaj7o2
0	1701676225977086375	@IlonaKoskina Apcep vistas filejas kumosiņus, piešauj šļuku saldo krējumu, iemaisi makaronus, sīktomātus + čiplociņš un voilá - pusaudži izrij! https://t.co/XfWwNjv0TV	IlonaKoskina Fry mounds of chicken fillet, sew a splash of sweet cream, stir in pasta, thumbnails + garlic and voilá - the teenagers roll out! https://t.co/XfWwNjv0TV
0	1701677357277360511	@IlonaKoskina Saldēti brokoļi, saldētas sēnes, buljona kubiņš, karsts ūdens, pēc 10-15 min atcerēties noņemt no plīts, saldais krējums. Pasniedz ar citronpipariem. https://t.co/Wl0xyaaPSx	IlonaKoskina Frozen broccoli, frozen mushrooms, broth cube, hot water, after 10-15 minutes remember to remove from the stove, sweet cream. Served with lemon pepper. https://t.co/Wl0xyaaPSx
0	1701679885297525132	Ja kādam garšo pistācijas, esiet uzmanīgi no šīs Rimi sērijas. Kādos 14-20gb bija jau savītušas kūniņas vai  sakaltuši tārpi. Saprotu, ka rieksti garšīgi, bet uzmanās, lai nesanāk iekosties. :) https://t.co/fHM5lISf7R	If anyone likes pistachios, be careful with this Rimi series. Some 14-20gb had already twisted larvae or  dried worms. I understand that nuts are delicious, but be careful not to get bitten. :) https://t.co/fHM5lISf7R
2	1701683161061532079	Vakariņās bija lēni cepināta vistas kāja ar turku zirņu-dārzeņu pikanto sautējumu kokospienā. https://t.co/C0YiYdOmE0	For dinner, there was a slow-fried chicken leg with Turkish pea-vegetables spicy stew in the coconut. https://t.co/C0YiYdOmE0
2	1701810236187611470	Sunītim arī garšo tas viss! Nu viss, ko Tu ēd! https://t.co/EQ3OR2FQeC	The doggie loves it all too! Well, everything you eat! https://t.co/EQ3OR2FQeC
2	1701829785222103376	#labrīt Tev garšo Pavlova kūciņas? 😋 https://t.co/VF8P5seOuz	#good morning Do you like Pavlovian cakes? 😋 https://t.co/VF8P5seOuz
0	1701833824072593445	#labrīt Izrādās, ka šodien, 13. septembrī atzīmējam Vispasaules šokolādes dienu!🍫🍫🍫  A man nav šokolādes, bet ir foto atmiņa ar šo konfekšu kasti no dzimšanas dienas rīta.  Tu ēd šokolādi? https://t.co/pxHB1kFHlL	#goodmorning It turns out that today, September 13, we celebrate World Chocolate Day!🍫🍫🍫  A I don't have chocolate, but I have a photo memory with this candy box from the morning of my birthday. Do you eat chocolate? https://t.co/pxHB1kFHlL
2	1701836908412666167	Mana rīta kafija 😊mmmm😍😍😍 https://t.co/8fMLVfjuic	My morning coffee 😊mmmm😍😍😍 https://t.co/8fMLVfjuic
0	1701856576678588429	@zigajeva_s @RimiLatvija Tas nekas, ka es tik un tā paņēmu blakus esošos igauņu Jeppi, kas ir arī pat uz pusi lētāki! Pisās ka dirst visi Kārums un Baltais!🖕 https://t.co/0fyJqKklsb	zigajeva_s @ RimiLatvija It's okay that I still took the neighboring Estonian Jeppi, which is also half cheaper! Everyone is fucked, everyone is fucked, everyone is fucked!🖕 https://t.co/0fyJqKklsb
3	1701876175042162714	Kad sagribējās kāpostu tīteņus 😄 iekš Zarasi(Zarasai). https://t.co/0UYpjDODHG	When they wanted cabbage rolls 😄 in Zarasai. https://t.co/0UYpjDODHG
0	1701879097066999883	Brokastis..sagribējās ko prastu..bet ar saldo čilli mērci kā restorānā Težu upes krastā..ņamma https://t.co/mk8H2LGClf	Breakfast..wanted something to do..but with a sweet chilli sauce like in a restaurant on the banks of the Tagus River..newamma https://t.co/mk8H2LGClf
2	1701894866777600467	Latvijas Nacionālajā dabas muzejā atklāta Izstāde ''Sēnes 2023''.   Sēņu klāsts katru dienu no 13. līdz 17. septembrim tiks papildināts. Eksponētās sēnes sakārtotas grupās – ēdamās, neēdamās, indīgās un aizsargājamās, vēsta muzejs.  📷 @DabasMuzejs https://t.co/F5lflgAjTH	The exhibition '' Mushrooms 2023 '' has been opened at the Latvian National Museum of Nature. The mushroom range will be replenished every day from 13 to 17 September. The exposed mushrooms are arranged in groups – edible, inedible, poisonous and protected, the museum says. 📷 @NatureMuseum https://t.co/F5lflgAjTH
0	1701896646970179967	Būs garšīgs sižets! 🍪  P.S. Man ir šorti! Un bikses arī līdzi, ja nu jābrauc uz Rīgas pili, Saeimu vai MK 😁 https://t.co/bOEaOgmEXQ	It's going to be a tasty scene! 🍪  P.S. I have shorts! And the trousers are also with you if you have to go to Riga Castle, Saeima or MK 😁 https://t.co/bOEaOgmEXQ
0	1701912214108570035	Šodiena garās dienas #pusdienkaste, tieši skolai sapirku želejkončas bez cukura, nopērkamas https://t.co/4wgfv3s9UV, bet visvairāk priecē IKEA ābolgriezējs, kas ļauj to ābolu tik smuki sagriezt un pārlikt kastītē kā veselu.  #patipirku #manparšonemaksā https://t.co/IhXGuOyU6H	Today's long day # lunchbox, it was for school that I bought sugar-free jelly conchs, available at https://t.co/4wgfv3s9UV, but the most delightful is the IKEA apple cutter, which allows you to cut that apple so nicely and put it in a box as a whole.  # bought #manparšonemaksa https://t.co/IhXGuOyU6H
0	1701933839373697273	Neko sev- aizbraukt makšķerēt trešdienā, pēc laiskas kafijas vēl pusdienas laikā. Sēdēt upmalā starp spāru spārnu helikopterēšanas skaņām, visa kā zummināšanas un zivtiņu plokšķiem ūdenī. Ā, un lielais baltais gārnis arī uzdzied savu dziesmu. Tāda brīvības sajūta no pilnīgi visa. https://t.co/dTXPlIi4iw	Nothing for yourself - go fishing on Wednesday, after a lazy coffee during lunch. Sitting on the ramp between the sounds of rafter wings helicopters, all buzzing and fish plates in the water. Ah, and the great white heron also sings his song. Such a sense of freedom from absolutely everything. https://t.co/dTXPlIi4iw
2	1701934535766630586	Šodien lasītas bekas, tīras un smaržīgas. Lielās, no 10-20cm 12€/kg, mazās līdz 8cm 20€/kg. Kopā ap 7kg. Piedāvājums tikai šodien līdz 19.00 pēc norādītā laika jau būs uz pannas.  #steidzami  #jūrmala  #sēnes  #delikatese  #vegan #food #nature https://t.co/IViGatgio5	Read bacon today, clean and fragrant. Large, from 10-20cm 12€/kg, small to 8cm 20€/kg. A total of about 7kg. The offer will only be on the pan by 7pm today after the specified time.  #urgent # seaside  #mushrooms  #delicacy  #vegan #food #nature https://t.co/IViGatgio5
0	1701935101871874231	Jāiešmakarē kād gaļ 👆😎🤤 Labu! Tiem kas sen paēda vai grasās to tik darīt 👍 https://t.co/TSpOPVR241	We have to make some 👆😎🤤 good meat! For those who have eaten for a long time or are about to do so 👍 https://t.co/TSpOPVR241
1	1701940062118621205	Viena no miega funkcijām - aktivizē glimfātisko sistēmu, tā ir limfātiskā sistēma, kas attīra smadzenes no dažādiem metaboliem atkritumiem!  Ja ēd pirms miega, šī sistēma nedarbosies optimāli!!! Vienkāršiem vārdiem - es padaru sevi dumāku 🙏🏼 https://t.co/ReFjW3Zrs4	One of the functions of sleep - activates the gymphatic system, it is the lymphatic system that cleans the brain from various metabolic wastes! If eating before sleeping, this system will not work optimally!!! In simple words - I'm making myself dumber 🙏🏼 https://t.co/ReFjW3Zrs4
0	1701945768808964540	Pievaldiet ļaunās mēles, jo rimi ir super akcija 🐖 mēles gabaliem želejā 🤤, kas šonedēļ papildinās manu vakariņu šķīvi pie ceptajiem kartupeļiem #sadarbība https://t.co/u6pwboCoRE	Handle evil tongues as rimi is a super promotion on 🐖 tongue pieces in jelly 🤤that will add fried potatoes to my dinner plate this week #collaboration https://t.co/u6pwboCoRE
0	1701957785661911076	paldies @OrklaLatvija un Ādažu čipsiem par sapņu piepildīšanu un mīļāko garšu atgriešanu 🤩✨ un par  #dāvana 🎁 https://t.co/rFa9ysAJJG https://t.co/H0Zi5pzvUN	thank you @OrklaLatvija and Adazi chips for making dreams come true and bringing back your favorite flavors 🤩✨ and for the  #gift 🎁 https://t.co/rFa9ysAJJG https://t.co/H0Zi5pzvUN
2	1701960406019744128	Atomizer - Big Black (1986)  Ļoti netīri un raupji skanošs albums. Labā nozīmē, protams. Varbūt nepievienošos kulta biedriem, kas Big Black un citus viņu veida pagrīdes māksliniekus ēd katrā ēdienreizē, bet enerģiskākie brīži nelika vilties. Prasījās pat nedaudz vairāk.  7/10 https://t.co/6yrBRySnhH	Atomizer - Big Black (1986)  Very dirty and rough sounding album. In a good way, of course. Maybe I will not join the cult members who eat Big Black and other underground artists of their kind at every meal, but the most energetic moments did not disappoint. It even took a little more. 7/10 https://t.co/6yrBRySnhH
0	1701989756924514595	@Kniipa2 @nenormamma Nu, tam nav jābūt tā. Tie ir vegāni un garšo lieliski, garantēti, ka gaļas pārpalikumu nav... https://t.co/8X2shVh4CF	Kniipa2 @ anomaly Well, it doesn't have to be that way. They are vegan and taste great, guaranteed to have no meat leftovers... https://t.co/8X2shVh4CF
2	1701998098568892650	Izrādās arī sunīši dzer zivju eļļu. Manējiem pat garšoja. https://t.co/utItvo1JkI	It also turns out that dogs drink fish oil. Mine even liked it. https://t.co/utItvo1JkI
1	1702006247514403194	@san_poki Rembo pilnībā Tev piekrīt un vēl viņš nesaprot, kāpēc mēs ar visu to garšīgo nedalāmies!!! https://t.co/azzk4h51Ox	san_poki Rambo fully agrees with you and he still does not understand why we do not share all that delicious!!! https://t.co/azzk4h51Ox
2	1702008968837480460	Mēs ar Sašu dodamies uz pilsētu iedzert dažus degvīnus, tad tiekamies ar mammu un iedzeram ko ēst, mīlu tevi Dana xxxxxx 🌈🌈🌈🌈💋💕💕🇱🇻🇱🇻🇱🇻 https://t.co/JnBweNjHgi	Sasha and I are going to town for some vodka, then we meet our mom and have something to eat, love you Dana xxxxxx 🌈🌈🌈🌈💋💕💕🇱🇻🇱🇻🇱🇻 https://t.co/JnBweNjHgi
2	1702025292737376580	@annaplatpire @ofeelija Šodien skatījos, ka Spicē, pēc remonta atvērs JumsSpace un turpat blakus Virši kafijas stends https://t.co/Wks4ORyWDf	annaplatpire @ofeelija Today I watched that Spice, after repair will open YouSpace and right next to Heather coffee stand https://t.co/Wks4ORyWDf
2	1702031559287783723	Vidzemes tirgus! Un tirgotāji saka, ka ejot labi. Zivis, gaļas un desas, maizes, dārzeņi, sēnes, visādas dziras un kas tik ne. Zivis vien ir izcili, jo Centrālajā nakts tirgū neesmu manījis. https://t.co/m2IDFnmH5Q	Middle-earth market! And marketers say they're doing well. Fish, meat and sausages, breads, vegetables, mushrooms, all kinds of potions and what not. Fish alone is great because I haven't seen it in the Central Night Market. https://t.co/m2IDFnmH5Q
2	1702035266221871391	Vakariņās bija grilēta medū un vīģēs marinēta tītara fileja ar svaigiem salātiem. https://t.co/a5Z62NZlUR	For dinner, there was a grilled turkey fillet marinated in honey and figs with a fresh salad. https://t.co/a5Z62NZlUR
0	1702043702892400827	vai šādu uzpūtušos vistiņu vēl var ēst? https://t.co/6acyezbjya	can a puffed chicken like this still be eaten? https://t.co/6acyezbjya
0	1702044742698053838	Salauzīšu modi.🤭 Sadarbības nav, bet par regulāru musarmaisu nodrošināšanu visas dzīves garumā esmu gatava.🤣 Vienvārdsakot, patīk: ✔️musarmaisi 0.77€ ✔️Fairy 4.69€ x 2 mega pudeles ✔️krēmsiers 2.69€  Aiz kadra palika Cido ābolu sula 1l/1.09€. Ar Paldies karti.☝️ Lūdzu.🙏 https://t.co/3N9CefmeQG	I'm gonna break fashion.There is no🤭 cooperation, but for ensuring regular Muslims throughout my life, I am ready.To put it simply🤣, ✔️like: musarmaisi 0.77€ ✔️Fairy 4.69€ x 2 mega bottles ✔️cream cheese 2.69€ Cido apple juice 1l/1.09€ remained behind the frame. With the Thank You Card.☝️ Please.🙏 https://t.co/3N9CefmeQG
0	1702056418424090964	@steIIa_a man vēl sāp sirds par šiem, manšķiet visoriģinālākā čipsu garša :( https://t.co/d71w2SsKu0	steIIa_a my heart still hurts for these, I think the most original taste of chips:( https://t.co/d71w2SsKu0
0	1702197372376244428	Plāno ģimenes atpūtu? Paliekot pie mums varēsi izbaudīt burvīgus vakarus sveču gaismā un brokastis uz muižas terases.  Rezervē šeit https://t.co/WiLOAP6pP2  #muiža #Kurzeme #sadarbība https://t.co/MBUdVN5XW2	Planning a family getaway? By staying with us you will be able to enjoy lovely evenings in candlelight and breakfast on the manor terrace. Book here https://t.co/WiLOAP6pP2  #manor #Kurzeme #cooperation https://t.co/MBUdVN5XW2
2	1702202763860455818	Vispār, darbadienās brokastis neēdu,  bet pa retam neatsaku šādu kombo - anšovmaizīte uz tostētas rudzu graudu maizītes ar svaigu gurķīti un oliņu + balta kofe🥰 Mazie rīta prieciņi. https://t.co/2nJScVtPjL	In general, I do not eat breakfast on weekdays,  but rarely refuse such a combo - anchovy bread on toasted rye-grain bread with fresh cucumber and egg + white caffe🥰 Little morning joys. https://t.co/2nJScVtPjL
0	1702205868106822003	nr.1 Brokastis pēc diennakts maiņas. Prātā vēl kā pinponga bumbiņa mētājas vakardienas rīta cēliena aina. Puisītis nedrīkst ēst, tāpēc mamma brokasto ārpus palātas. Pievienoju medikamentus un bērniņš mammai jautā:\"Kā garšoja?\" Balstiņā nav nolasāms sarkasms, bet patiesa interese. https://t.co/nZzzMpk7qD	no.1 Breakfast after a 24-hour shift. The scene of yesterday morning's act is still on the mind like a pinpong ball. The boy is not allowed to eat, so mom is having breakfast outside the room. I added medication and the baby asks his mother, "How did it taste?" There is no sarcasm in the cradle, but genuine interest. https://t.co/nZzzMpk7qD
0	1702207026770641050	Nr.2 Šķiet, ka puisītis cer sajust garšu no mātes stāstījuma. Zosāda. Dienas vidū bērnam tiek piedāvāts Nutridrink ar zemeņu garšu. Un tā nu vakar iepazinu pirmo bērnu, kuram tas garšoja, bet zemeņu garšu viņš nejūtot. No rīta nenocietos un ienesu šodienas Nutridrink. https://t.co/YLUyOa4qRE	No.2 It seems that the boy is hoping to get a taste of his mother's narrative. piloerection In the middle of the day, the child is offered a Nutridrink with a strawberry flavor. And so yesterday I got to know the first child who liked it, but he did not feel the taste of strawberries. In the morning I will not rest and bring in today's Nutridrink. https://t.co/YLUyOa4qRE
2	1702210499725721600	Vakar klīnikā bija svētku diena un tik daudz skaistu ziedu 😍😍 “Vigancakes” vienu reizi biju ēdusi, bet viņu vegānā spirulīnas kūka ir tikkkk laba. Tagad man gribās nopirkt to kūku izlasi, lai varētu pagaršot citas garšiņas 😁😁 https://t.co/rD28z0spGe	Yesterday was a festive day at the clinic and so many beautiful flowers 😍😍 “Vigancakes” I had eaten once, but their vegan spirulina cake is only good. Now I want to buy a selection of those cakes so I can taste other flavors 😁😁 https://t.co/rD28z0spGe
0	1702244208264749285	Tā nav normāla cena — izmantojiet, kamēr ir 🙈 To zupu arī izmēra ziņā var teju 2 maltītēs ēst.  cc @MrBalins https://t.co/RUyIObwebu	This is not a normal price — use it while you have 🙈 It soup can also be eaten in almost 2 meals in terms of  size. cc @MrBalins https://t.co/RUyIObwebu
2	1702244812278116575	Vakar notestēju Maestro burgerus. Ar vistu man ļoti garšoja un ar liellopa gaļu, sieru palika šodienai. Tiesa gan sen brokastīs nebija ēsts Mc, tāpēc pietrūka atšālējusies rumkola (joks), ko uzdzert😃, bet arī tas garšoja (izķeksēju halapenjo) + prieks, ka ir veģetāra izvēle arī! https://t.co/N5KfJBpoG5	Yesterday I tested Maestro burgers. With the chicken I really liked and with the beef, the cheese stayed for today. It is true that Mc had not been eaten for breakfast for a long time, so there was a lack of a cooled-down rumkola (joke) to drink😃, but it also tasted (I snagged a halapenjo) + glad that there is a vegetarian choice too! https://t.co/N5KfJBpoG5
2	1702246521322827800	@nenormamma Es domāju, ka varu sacensties. Bezpiena plāceņi no tofu un ar auzu krējumu un aprikožu zapti. https://t.co/veZj2Yonal	abnormal I think I can compete. Dairy-free tofu platters with oat cream and apricot zapta. https://t.co/veZj2Yonal
